V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,CLASS
3591,2295,-1,47,566,-1,-1,2607,561,-1,3676,8699,3586,2617,-1,3680,-1,4095,4095,210000,1
10000,63276,2,31,0,2,5,75670,61693,3,83401,1500,83772,15000,5,1500,1,0,81487,90000,1
0,0,-2,47,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,50000,0
6058,860,-1,36,0,2,-1,2010,430,-1,160,430,6058,2010,-1,160,-1,1000,580,420000,0
4151,2450,-1,58,4777,-1,-1,3767,4765,-1,3940,843,4151,3770,-1,3940,-1,3697,3697,30000,1
5100,158495,0,42,5530,0,0,144194,160681,0,147311,5100,144802,6600,0,5460,0,5460,150207,140000,0
5645,46467,0,26,1500,0,-1,18852,17787,0,19152,0,24097,1500,0,500,0,1547,1547,250000,0
0,23165,2,41,2000,2,0,20544,21974,2,15754,0,17210,2101,0,2201,1,1000,10860,50000,1
4732,126701,2,34,6200,2,0,130768,129388,2,125874,5000,131858,5000,2,0,1,5000,127988,130000,1
5000,16462,0,34,1310,0,-1,10814,12927,0,2338,0,7880,3011,-1,2338,0,0,0,340000,0
10488,11999,0,22,1062,0,-2,4165,3617,-1,0,0,6323,1000,-1,0,-1,0,0,20000,1
2097,2468,-2,48,7890,-2,-2,506,7869,-2,758,360,2097,506,-2,758,-2,2005,2005,120000,0
0,50380,0,25,4000,0,-2,0,38712,-2,0,0,0,0,-2,0,0,0,0,50000,0
0,72374,0,54,15000,0,-1,67450,81665,0,0,2000,0,2650,-2,0,0,16271,16271,50000,0
0,0,3,35,964,-1,-1,964,964,2,964,0,964,0,0,0,1,5953,5953,80000,0
7000,162110,0,46,6000,0,0,151504,156444,0,148530,6000,151377,6000,0,6000,0,7000,149628,170000,0
8,10901,-1,24,22514,-1,-1,9673,16877,2,6701,3500,7755,4000,2,3000,0,19000,15567,50000,1
2700,885,-1,29,10553,-1,-1,1943,10553,-1,1741,4118,2640,2000,-1,2000,-1,4120,4120,360000,0
3249,1284,-1,27,846,-1,0,1212,842,-1,2134,3412,3244,1216,0,4,-1,6,1270,280000,0
0,137930,0,40,6574,0,0,146193,137695,2,140719,5205,139323,12121,0,5100,0,10251,143638,160000,0
0,0,-2,33,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,450000,0
1500,12891,0,25,1600,0,0,15737,14275,0,17395,1006,16603,2000,0,1003,0,1003,17182,180000,0
0,0,-2,65,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,360000,1
0,0,-2,29,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,230000,0
3019,9895,0,25,3011,0,0,7701,7402,0,6916,93462,8951,3007,0,2004,0,3044,8790,280000,0
0,89745,0,38,3421,0,2,96808,91659,2,67873,0,84528,7728,2,5000,0,2600,65503,100000,0
0,2516,-2,23,0,2,-1,0,0,-2,1524,1000,0,0,-1,1524,2,25421,25421,60000,0
10500,270131,0,30,0,2,2,197238,213484,0,133478,3500,202680,9000,0,17000,2,0,131024,290000,1
78417,50104,0,29,2000,0,0,11779,32978,0,39617,3000,79862,2009,0,8000,0,3000,34091,170000,0
2000,9725,0,44,1200,0,0,12070,10766,0,10166,1500,11973,1500,0,1166,0,3500,7966,30000,0
0,150,2,41,0,2,7,150,150,7,150,0,150,0,7,0,3,0,150,110000,0
0,0,-2,36,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,180000,0
0,275241,0,30,8365,0,-2,272419,280903,0,0,0,0,9368,-2,0,0,0,0,160000,0
3000,63845,0,33,3224,0,0,65169,65443,0,15082,0,64370,1680,0,142,0,142,0,70000,0
5857,9173,-1,50,11574,-1,-1,6781,11564,-1,3989,27192,5725,7104,-1,3989,-1,2599,2599,280000,0
2000,11455,0,29,2000,0,0,5596,12866,0,8063,2100,7337,1500,0,1000,0,1000,8769,20000,0
1013,49772,0,25,2082,0,0,50630,50261,0,30297,886,30192,1726,0,1061,0,1135,28541,50000,0
0,0,-2,35,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,300000,0
2800,28720,2,30,0,3,2,27248,27977,2,28511,0,29281,0,2,0,1,2900,30952,30000,0
1013,31176,2,22,0,3,2,29205,30408,0,30121,1200,29090,0,0,2400,-1,0,28013,30000,0
389,388,-1,29,389,-1,0,388,388,-1,775,435,388,389,-1,776,-1,1,387,380000,0
3500,82781,2,29,5000,2,2,90018,85536,3,89429,3500,91151,6800,3,0,2,3400,91185,100000,0
6000,141242,0,25,4000,0,0,146608,71740,0,135768,5100,148658,77000,0,5000,0,5100,138681,150000,0
5012,153123,0,38,7000,0,0,148362,151050,0,126060,5000,142223,6000,0,5000,0,5000,123978,170000,0
3000,88805,0,41,3500,0,0,86360,86939,0,30834,1900,67145,4000,0,2500,0,42200,50585,90000,0
2898,0,-2,36,2426,-2,-2,3367,2426,-2,11768,0,2898,3367,-2,11768,-2,3983,3983,60000,0
0,4545,-2,28,0,0,-2,0,0,-2,0,0,0,0,-2,0,0,0,0,50000,1
5000,119109,0,45,6000,0,0,121661,119166,0,119536,3887,122244,6000,0,4200,0,3862,109210,180000,0
2000,730,-2,42,1550,-2,-2,0,1550,-2,700,810,2000,0,-2,700,-2,760,760,320000,0
500,528,0,47,13921,-1,0,14943,13921,0,14733,284,14692,1528,0,528,-1,655,14820,200000,0
1000,16090,0,57,2000,0,0,18426,17522,0,19655,1000,19117,1500,0,1000,0,1000,20329,110000,0
1686,1476,-1,41,2139,-1,-1,0,2139,-1,1686,6689,1686,0,0,0,-1,205,205,140000,0
5000,39607,0,27,5014,0,0,36712,40399,0,37712,5000,33485,5000,0,5000,0,5000,40065,50000,0
5627,217936,0,54,8880,0,0,177252,202845,0,167824,5445,165622,7992,0,5554,0,5456,156851,360000,0
1120,2024,-1,35,2017,-1,-1,21790,2007,0,13367,22820,17102,21817,-1,13434,-1,22772,22659,240000,0
1187,1450,-2,29,0,-1,0,0,0,-1,1187,0,1187,0,0,0,-1,0,1187,120000,0
10000,38985,0,46,10107,0,0,31907,36466,0,34681,10000,33300,20000,0,10000,0,10000,36060,150000,0
1500,26871,0,23,1500,0,0,10103,19785,0,9592,1300,9763,1500,0,1500,0,1200,7797,50000,0
0,2500,2,30,0,2,2,2500,2500,2,2500,0,2500,0,2,0,2,0,2500,200000,1
4940,546485,0,32,18546,0,0,184810,228070,0,110930,133131,131304,8931,0,1796,0,3100,84193,420000,0
3340,79390,0,40,3200,0,0,81229,79835,0,82854,3300,82456,4300,0,3500,0,2999,80868,80000,0
0,390,2,45,1170,-1,-1,780,1170,0,390,390,390,0,-1,390,-1,390,390,360000,1
5000,1010,0,40,4682,-1,-1,8570,4682,0,9832,600,12072,5000,0,5000,-1,1000,984,500000,0
0,0,-2,46,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,360000,1
0,13660,2,21,2000,0,0,15400,15056,0,19500,0,12900,1000,0,6600,0,0,0,20000,0
174,-34,-2,32,6880,-2,-2,1479,6846,-2,6326,2500,173,1486,-2,6357,-2,370,369,260000,0
20552,13377,-2,32,12840,-2,-2,8364,12776,-2,13714,25005,20465,8403,-2,13778,-2,38266,38090,460000,0
345,8206,0,23,1134,0,0,9694,6828,0,10094,194,9888,3000,0,356,2,425,9762,10000,0
20886,20641,-1,29,26111,-1,-1,23721,25986,-1,34132,49720,20799,24112,0,28032,-1,57196,56917,500000,0
1721,43030,0,29,2000,0,0,45351,44335,0,55506,3000,46317,1755,0,10000,0,2028,56609,140000,0
800,-6,-1,27,2000,-1,-1,896,995,-1,-302,1838,697,900,-1,0,1,2300,999,100000,0
0,0,-2,33,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,240000,0
10000,135211,0,37,10109,0,0,121570,142398,0,130780,16100,130780,10000,0,10000,0,20000,0,150000,0
490,49722,0,26,2200,0,0,49243,49052,0,8796,500,8760,1325,0,300,0,500,9176,50000,0
660,26660,-1,49,660,-1,-1,660,660,-1,36906,0,660,660,-1,36906,-1,1320,1470,180000,0
660,660,-1,39,660,-1,-1,660,660,-1,660,660,660,660,-1,660,-1,660,660,230000,0
30,24132,0,26,1902,0,-1,19932,20109,0,10708,605,19762,1200,0,1031,0,20201,20148,50000,0
5504,156454,0,38,5526,0,0,153651,152017,0,155287,5269,155381,5484,0,5655,0,9471,160843,470000,0
3114,5023,-1,34,621,-1,-1,605,618,-1,805,1210,3098,608,-1,1003,-1,2164,2154,200000,0
2400,76902,0,52,3000,0,0,61422,70841,0,51301,2150,52576,2200,0,2000,0,2050,48202,140000,0
2000,26357,2,28,1600,2,2,27492,27223,2,27977,0,28738,1000,2,0,1,2500,30022,70000,1
2000,48529,0,29,3000,0,0,50543,42955,0,19830,4000,49032,9000,0,2000,0,700,18299,50000,0
2750,101546,0,28,3000,0,0,74624,88549,0,77648,2913,76133,2709,0,2767,0,2961,79370,130000,0
1000,12197,0,53,1600,0,0,14362,13292,0,15143,1000,14821,1600,0,710,0,1000,15737,20000,0
3377,5800,-1,30,7210,-1,-1,229,7210,-1,441,0,3377,229,-1,441,-1,24116,24116,500000,0
2500,110819,0,44,6000,0,-1,76156,115058,0,150,0,51500,4000,-1,150,0,500,500,350000,0
883,23790,0,26,1425,0,0,24843,23880,0,25461,877,25338,1388,0,906,0,952,26008,70000,0
4006,117338,0,40,4211,0,0,115762,116936,0,100182,4000,101581,4002,0,3412,0,3486,99565,170000,0
0,-18,-2,33,0,-2,-2,-18,-18,-2,-18,0,-18,0,-2,0,-2,0,-18,200000,1
5399,128968,2,51,12900,0,0,134573,138260,0,97517,1889,136026,0,0,4224,0,1830,47027,150000,0
1120,959,-1,26,0,-1,-1,849,0,-1,327,188,1120,849,-1,327,-1,531,531,60000,0
1000,2974,0,38,1071,0,0,5061,3562,0,116681,4000,5500,2000,-1,116681,-1,5000,119553,270000,0
0,6350,0,38,1100,0,-2,4166,3239,0,0,0,0,1000,-2,0,0,0,0,50000,1
502,13347,0,42,0,2,0,13850,12843,0,14423,521,14125,1227,0,522,1,521,14516,30000,1
3100,66637,0,50,3100,0,0,66513,66665,0,66880,3500,67149,3070,0,2320,0,2796,67667,540000,0
1197,27892,0,35,2000,0,2,32620,29438,0,35732,1400,33274,4000,0,3000,0,0,35008,60000,0
1500,6376,0,26,1121,0,0,8581,7386,0,10066,800,9765,1316,0,450,0,500,10151,10000,1
1038,47860,0,55,1936,0,0,45136,47294,0,29750,946,29378,3654,0,1222,0,1217,30327,50000,0
808,6370,-2,46,2120,-2,-2,10086,2110,-2,4577,2150,804,10136,-2,4599,-2,0,-10,370000,0
0,0,-2,27,0,-2,-2,0,0,-2,0,88654,0,0,-2,0,-2,1079,1079,140000,0
5000,22187,0,39,5000,0,0,21772,23755,0,22871,3000,22541,2049,0,1500,0,1500,23989,50000,0
819,16496,0,31,1597,0,0,18531,17522,0,19291,1623,18744,1606,0,1000,0,1000,19818,30000,0
0,27262,2,24,0,2,0,28590,26545,2,28433,0,27831,2800,0,1050,1,2300,30257,30000,1
0,17196,2,24,4007,0,0,20654,20609,2,18104,800,19118,700,0,1000,0,2000,19846,20000,1
213509,209479,0,28,10000,0,0,-4244,211302,-1,151849,4048,205759,2572,0,6022,2,5817,150221,210000,1
700,390,-1,22,390,-1,0,9159,390,0,8160,800,9363,9159,0,279,-1,1000,7552,10000,0
569,4323,0,28,0,2,3,2808,3851,0,3989,0,3325,602,0,718,1,0,3610,50000,0
1264,31825,-1,39,56613,-1,-1,70133,56333,0,63670,1162,63177,70159,0,493,-1,22505,22407,390000,0
3000,44105,0,31,2000,0,0,22829,33089,0,16100,5203,13216,2506,0,3000,2,1070,16696,50000,0
1301,16621,0,39,1200,0,0,17120,7309,0,18491,1000,18130,10000,0,662,0,700,18893,20000,0
15167,508581,0,67,17389,0,0,468202,471796,0,419209,196084,442401,80167,0,16000,0,13133,425061,240000,0
0,7524,-1,39,0,-1,-2,3968,0,0,0,0,3868,3968,0,0,-1,0,0,280000,0
0,0,-2,52,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,380000,0
1390,25952,0,35,1440,0,0,27972,26657,0,29005,850,28628,1750,0,764,0,1000,29817,30000,1
6928,286506,0,42,9297,0,0,210583,262830,0,126502,2672,210982,8311,0,3539,0,2991,102999,310000,0
704,50698,0,57,2100,0,0,49984,51030,0,19959,702,20155,1320,0,716,0,733,20194,50000,0
1000,37218,0,30,1641,0,-2,24666,33720,0,0,0,10550,1200,0,0,0,0,0,100000,0
1099,19382,0,21,1318,0,0,17850,20040,0,11748,2000,13560,1499,0,333,0,2000,10632,20000,0
5000,152122,0,43,10000,0,-2,101689,98901,0,0,0,102925,6500,0,0,0,0,0,180000,0
10317,10000,-1,34,10000,-1,-1,10000,10000,-1,10000,4666,10317,10000,-1,10000,-1,126247,126247,520000,0
3000,17154,0,29,2000,0,0,20245,18550,0,22238,2200,22904,2000,2,0,0,2000,23870,70000,0
4000,114647,0,39,5000,0,-1,72188,114645,0,19860,780,42840,10000,0,5000,2,390,390,120000,1
2033,53437,0,34,1274,0,0,5441,44037,0,38832,188423,7371,1200,-1,38832,0,3900,41955,290000,0
4400,0,-2,31,0,-2,-1,-2640,-880,-1,880,0,1760,0,0,0,1,3110,3110,60000,1
1708,188,-2,41,188,-2,-2,188,188,-2,1783,10754,1708,188,-2,1783,-2,3933,3933,90000,0
0,0,-2,35,26660,-2,-2,858,26660,-2,3600,458,0,858,-2,3600,-2,0,0,150000,0
10089,5577,0,45,0,2,0,9984,5346,0,18356,4166,19089,5000,2,0,-1,2000,17203,20000,0
12001,269781,0,61,10001,0,0,282818,275773,0,123239,5001,289012,11001,0,10001,0,5001,123812,300000,0
740,1120,2,30,1100,-1,-1,740,1100,-1,890,740,740,0,-1,890,-1,740,740,200000,0
0,1379,-1,26,9000,0,-1,4390,9839,0,850,6000,850,4390,0,0,0,831,831,120000,0
390,390,-1,41,390,-1,-1,390,390,-1,390,0,390,390,-1,390,-1,390,390,360000,0
0,0,-2,35,0,-2,2,0,0,-2,54683,2239,0,0,-1,54683,1,0,2657,120000,1
3600,46364,2,32,2100,2,2,46345,47429,2,48537,3285,49231,0,2,1900,2,0,46774,50000,1
4951,138765,0,54,4772,0,0,140600,135287,0,145714,4824,142836,6427,0,4062,0,4188,148731,150000,0
4394,0,-1,35,0,-2,-1,234,0,-1,3164,300,4394,234,-1,3164,1,5700,5700,120000,1
780,390,-1,45,390,-1,-2,0,390,-1,5018,0,780,0,-1,5018,2,375,5275,10000,0
1125,250,-1,25,174,-1,-1,1214,174,-1,139,391,1125,1214,-1,139,-1,0,0,130000,0
5000,25184,0,28,5000,0,0,30129,27742,0,26097,5000,21477,3011,0,5000,0,3000,24767,140000,0
4700,131124,0,51,5000,0,2,135778,129673,2,124622,0,132505,12501,2,0,0,9500,127646,160000,0
63758,72495,-1,43,99664,-1,-1,74635,99628,-2,85067,124063,63749,74640,-1,85072,-1,83215,83208,750000,0
2000,44244,0,49,2000,0,0,44823,44075,0,45537,3000,44683,3000,0,3000,0,7000,50293,120000,0
5300,97069,0,28,5300,0,0,103528,100743,0,106583,4200,105623,5300,0,4200,0,4200,108909,150000,0
0,22520,-2,40,1110,-2,-2,79243,1110,-2,4580,1380,0,79243,-2,4580,-2,0,0,500000,0
0,10677,0,28,2017,0,-2,4603,9478,0,0,1820,0,1033,-2,0,0,0,0,80000,0
0,0,-2,28,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,170000,1
10373,311577,0,29,13110,0,0,303679,319838,0,198604,5061,271773,10691,0,7901,0,5328,149923,330000,0
694,19592,0,39,1334,0,0,19979,19401,0,19472,772,20107,1302,0,707,0,835,19719,20000,0
6248,7618,-2,28,7961,-2,-2,1452,7961,-2,4112,3428,6248,1452,-2,4112,-2,0,0,200000,0
21365,715,-1,39,4637,-1,-1,969,4637,-1,9707,5328,21365,1595,-1,9707,-1,3837,3837,180000,0
0,18726,2,32,0,2,2,20838,18141,2,22896,3000,20217,3000,2,3000,1,0,22400,200000,1
5128,138701,0,44,5100,0,0,143053,140009,0,143705,5177,145695,5297,0,4869,0,4960,133883,180000,0
3105,139406,0,54,5545,0,0,134000,140295,0,92555,48390,74388,4200,0,86417,0,3936,86993,140000,1
4100,0,-1,40,9965,-1,-1,4100,9965,-1,4100,4732,4100,4100,-1,4100,1,4100,4100,240000,0
10450,55607,0,27,11404,0,0,59001,62893,0,59508,11341,61565,8232,0,9697,0,16477,66541,320000,0
4990,2155,-2,56,0,-2,-2,1750,0,-2,1200,2158,4990,1750,-2,1369,-2,676,676,200000,0
0,1596,-2,53,0,0,-2,0,0,-2,0,0,0,0,-2,0,0,0,0,30000,0
1174,12389,-1,27,0,0,-2,1145,-5,-1,-1,0,1169,1150,-1,0,0,0,-1,360000,0
40009,46006,0,33,2000,0,0,32139,45425,0,51873,62339,53639,3000,0,5000,-1,20000,64675,150000,0
2000,83275,0,32,3006,0,0,77956,84220,0,52300,5000,77682,3000,0,222,0,11170,56223,150000,0
946,20518,0,43,0,2,2,20905,19901,0,25183,1000,21509,1342,0,4200,1,0,24242,30000,0
0,0,-2,65,0,-2,-2,500,0,-2,0,0,0,500,-2,0,-2,0,0,150000,0
0,41379,0,34,3057,0,-2,15720,24462,0,0,0,0,1047,-2,0,0,0,0,130000,0
735,1470,-2,32,0,-2,-2,1470,0,-2,419,735,735,1470,-2,419,-2,316,316,230000,0
0,1884,-2,39,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,100000,0
0,-9,-2,35,0,-2,-2,-9,-9,-2,1943,0,-9,0,-2,1952,-2,2500,2500,360000,1
0,3843,-1,22,2000,-1,-2,0,396,-2,0,0,0,0,-2,0,1,0,0,20000,1
2190,30117,0,29,1370,2,2,32332,30712,0,33360,680,34156,2210,2,1000,2,0,25988,50000,1
0,3737,-1,29,1000,0,0,332,4332,-1,332,1992,0,332,-1,664,0,0,332,150000,0
2515,94467,0,35,3627,0,0,98728,96521,0,75704,2032,74239,3938,0,2516,0,4022,55704,100000,0
9578,288908,0,37,12036,0,0,245375,288614,0,209711,6520,249931,11483,0,6884,0,6549,185920,380000,0
1200,106643,0,45,3700,0,0,90348,89397,0,75286,3300,8274,6353,0,70000,0,3000,76618,160000,0
3900,73814,0,32,3700,0,0,67854,73132,0,47277,1000,53952,4100,0,3000,0,2200,35547,90000,0
0,0,-2,40,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,300000,1
5001,16811,0,26,5023,0,0,20207,21290,0,33236,5064,23858,4007,0,10020,0,5073,33337,200000,0
4000,107905,0,35,4000,0,0,104079,101573,0,107400,3800,104829,5300,0,4200,0,4000,105694,110000,0
200,3528,-2,38,1196,-2,-2,1958,1190,-2,1013,2500,-5,1968,-2,1018,-2,2361,2350,200000,0
3300,3650,-1,45,1650,-1,-1,5650,1650,-1,1650,1650,3300,5650,-1,1650,-1,1650,1650,160000,0
2000,95926,0,42,5000,0,0,98480,98437,0,39138,2000,63372,3100,0,1600,2,1500,39857,100000,0
1506,17921,0,26,1333,0,0,19669,18362,0,16694,1000,16479,1640,0,721,0,1000,17334,20000,0
1000,0,2,27,3366,-1,0,2816,3187,0,3400,0,3579,0,0,0,1,1017,4417,60000,0
0,3266,-1,40,390,-1,-2,11314,390,-1,-467,2000,-71,11320,-2,0,-1,0,-863,200000,0
1194,1569,-2,31,565,-2,-2,1914,563,-2,1208,296,1189,1923,-2,1214,-2,4988,4964,420000,0
0,0,-2,28,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,350000,1
1162,17144,2,30,3678,-1,-1,1221,2447,-1,1133,5,1157,6,-1,1133,1,1010,2107,500000,0
3100,90467,0,35,4000,0,0,89791,88834,0,52340,319,53096,5000,0,1700,0,1421,27660,90000,1
326,326,-2,36,326,-2,-2,326,326,-2,326,0,326,326,-2,326,-2,652,652,120000,0
3000,25994,0,38,1994,0,-1,44285,27173,0,3952,15462,45433,19462,0,302,0,3723,3723,100000,0
730,0,-1,37,1771,-1,-1,0,1771,-2,626,0,730,0,-2,626,-2,2718,2718,150000,0
3498,3402,-1,34,4774,-1,-1,375,4774,-1,3517,2488,3498,375,-1,3517,-1,4567,4567,210000,0
2038,81625,0,24,3200,0,0,79599,81554,0,49509,1800,49552,3000,0,2000,0,1800,49568,80000,1
500,0,-1,24,890,-1,-1,467,890,-1,0,0,500,467,-1,0,1,647,647,20000,0
1125,11245,0,24,1500,0,0,13325,12554,0,13329,3020,14185,1265,0,1329,0,500,10237,120000,0
1307,9893,0,29,1125,0,0,8365,8694,0,9711,901,9526,1146,0,492,0,357,9764,10000,0
0,51923,2,27,5265,0,3,61285,55699,4,60669,0,59727,7064,3,2500,0,0,59442,70000,1
1320,15793,0,55,1300,0,0,17848,16823,0,19352,510,27843,1302,0,1137,0,1000,19938,20000,0
0,792,-1,28,0,-1,-1,792,0,-1,396,396,0,792,-1,396,-1,396,396,120000,0
10076,55241,0,39,10000,0,0,81365,49773,0,87358,15000,87341,60218,0,15012,0,20667,103740,380000,0
1900,54717,0,36,2017,0,0,54929,55522,0,54773,1886,55696,1900,0,1925,0,1845,51616,210000,0
1958,7026,-1,34,6599,-1,-1,4864,3815,2,805,1311,1958,5748,-1,805,0,3100,3046,200000,0
0,49735,-1,47,25144,-1,-1,7905,25144,0,20616,6191,7905,8000,-1,20616,0,7727,7727,80000,0
1296,49386,0,47,1818,0,0,51136,49693,0,19286,834,20171,2261,0,672,2,688,19292,50000,1
2194,2730,-1,34,5606,-1,-1,17501,3926,0,9030,2012,17194,17501,0,1030,-1,2180,2180,500000,0
1000,20351,0,46,2000,0,0,22388,21395,0,22324,0,22431,2000,0,1000,0,2000,22601,60000,0
2500,78623,0,30,3000,0,0,52890,65315,0,51337,2800,50275,4000,0,2500,0,3000,53349,160000,0
196,9240,0,22,1230,0,0,9601,9131,0,9997,0,9797,1000,0,200,0,0,7497,10000,0
1200,9285,-1,24,273,-1,0,8327,273,0,9566,438,9379,8327,0,342,0,354,9766,10000,0
2364,69754,0,26,2791,0,0,71225,71377,0,68427,3599,64644,2939,0,4876,0,2557,69893,70000,0
3089,1208,-1,40,0,2,0,212,534,-1,3794,2000,2886,538,2,1630,-1,2000,4673,220000,0
0,202,-1,45,37791,-1,-1,86617,35993,-1,-3450,159753,-3450,86697,-2,0,-1,7102,3502,380000,0
5000,32282,0,34,5000,0,0,7403,32307,0,16702,8000,12225,5000,0,5000,0,5000,21253,500000,0
4025,7111,0,40,6500,0,0,16817,12774,0,20043,2000,15274,5000,0,8000,-1,5000,13318,80000,0
0,11492,2,48,4500,0,2,15806,15791,2,15484,400,29542,550,2,1445,0,0,15046,20000,0
2500,67417,0,32,2303,0,0,61578,63334,0,64403,2400,63061,2400,0,2500,0,2300,64948,70000,0
1000,93700,0,40,4512,0,0,15040,95991,0,14758,0,14074,2010,0,1000,0,1000,15442,200000,0
993,0,0,30,10228,-1,0,49243,10228,0,22569,9748,49651,40000,0,10100,1,8926,15429,50000,0
0,-14,-2,33,2582,-2,-2,-387,2568,-2,-387,2515,-387,0,-2,0,-2,500,113,450000,0
3000,11416,0,32,5000,0,2,18599,15864,0,25896,1000,21277,3000,0,5000,0,0,25354,310000,0
3696,14500,-1,25,0,0,-2,790,0,-1,6696,2271,3696,790,-2,3000,0,5724,5724,50000,0
5208,87559,0,34,3000,0,0,76404,74929,0,53065,140994,76133,3022,0,15734,0,1607,17529,310000,0
1300,13517,0,35,1550,0,0,15694,14536,0,17056,800,16431,1700,0,900,0,800,17581,50000,0
499,11618,0,42,1216,0,0,13953,12641,0,14399,541,13924,1528,0,700,0,600,14610,50000,0
0,0,-2,29,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,20000,0
1700,45268,0,27,2600,0,0,47411,47140,0,49478,1300,48443,1800,0,1700,0,1700,43264,80000,0
0,2382,-1,26,884,-1,-1,0,884,-2,10446,0,0,0,-1,10446,-1,0,0,120000,0
0,51129,0,47,2096,0,0,48282,50378,0,2068,1051,0,1000,-1,2068,0,30067,30135,50000,0
100000,25661,0,30,5000,0,0,69429,30196,0,169446,5958,167640,40000,0,5720,0,5922,172989,260000,0
20099,-5,-1,48,4587,-1,-1,2883,4582,-1,13870,0,20099,2883,-1,13870,1,4234,4234,230000,0
390,16037,0,27,2000,0,-1,21199,17066,-1,0,780,390,5000,-1,0,0,390,390,140000,0
0,0,-2,49,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,60000,1
2007,31230,2,40,2007,2,0,28034,31348,0,24133,2009,26251,8,0,1005,1,782,22527,30000,1
0,0,-2,50,1882,-2,-2,1312,1882,-2,0,0,0,1325,-2,0,-2,0,0,200000,0
0,0,-2,32,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,1150,1150,260000,1
0,3302,-2,25,0,-2,-2,0,0,-2,-5,0,-5,0,-2,0,-2,0,-5,200000,0
14455,46741,0,25,2900,0,3,50074,48883,0,75277,0,60158,2000,3,16560,0,17000,90464,50000,0
200,-507,-1,38,1502,-1,0,15369,751,0,6786,0,7845,15369,0,0,1,0,0,360000,0
6500,167390,0,31,6000,0,0,250982,123981,0,131248,5200,129905,5000,0,5000,0,10500,139420,220000,1
3000,30505,0,52,0,2,2,31062,29731,0,33736,1228,33231,1831,2,1182,1,0,33042,50000,1
0,10427,-2,30,0,-2,-2,-20,-20,-2,-20,0,-20,0,-2,0,-2,0,-20,150000,0
1278,-24,-1,23,3056,-1,0,3318,3032,-1,2541,13004,1278,3324,0,2003,1,15000,15452,80000,0
2500,7912,-1,31,4220,-1,0,3364,4220,0,34967,22600,2832,3364,-1,34967,0,10000,38706,400000,0
0,24171,2,24,0,3,0,24235,23498,2,24025,884,23557,1400,0,850,1,880,24528,40000,1
1672,836,-1,42,836,-1,-1,836,836,-1,836,930,1672,836,0,0,2,390,390,30000,0
1000,40019,0,31,2006,0,0,19597,20394,0,18397,1000,17830,1519,0,1000,0,1000,19064,50000,0
2004,23820,0,40,2005,0,0,21221,22749,0,17919,4000,18190,2000,0,2500,0,3000,18402,180000,0
680,1171,-2,27,0,-1,-2,0,0,-1,0,442,680,0,-1,0,-1,0,0,200000,0
0,173,2,41,0,3,-2,1573,173,2,0,0,1400,1400,2,0,-1,0,0,250000,1
4000,960,0,31,4348,-1,0,73689,4348,0,77254,3000,76148,70000,0,3000,-1,3000,78967,100000,0
31959,118587,0,47,6624,0,0,91157,89271,-1,30384,1114,30420,3000,0,1052,0,1062,29774,30000,0
1429,63578,0,29,2188,0,0,57138,61347,0,24213,29350,51026,2285,0,169,0,426,5295,60000,0
2000,26597,0,33,3357,0,-1,19080,16573,0,15904,4504,13860,3010,0,2044,0,131438,134584,500000,0
0,4479,3,53,0,4,2,4064,4272,2,4390,900,3856,0,2,900,1,0,4171,10000,1
1300,14665,2,24,0,3,3,13634,14146,0,16257,0,14401,0,0,2101,1,0,15713,20000,1
6746,1973,-1,38,1973,-1,-1,1973,1973,-1,1973,3733,6746,1973,-1,1973,-1,1973,1973,260000,0
2000,69963,0,33,5000,0,-1,62582,64081,0,44724,3000,47595,2012,0,3000,0,44287,44287,80000,0
390,900,-1,23,3147,-1,-1,4893,2757,-1,390,1890,390,4893,-1,390,-1,1670,1670,50000,0
5208,4883,0,27,2500,0,0,1404,3090,-1,59006,10000,5208,1000,0,54000,0,5000,12072,250000,0
2469,2201,-1,42,3571,-1,-1,987,3571,-1,3319,1607,2467,987,-1,3319,-1,5387,5387,210000,0
5036,838,-1,29,4309,-1,0,24495,4288,0,41415,9,29226,24495,0,20004,-1,1250,20738,320000,0
1175,112448,0,47,6500,0,0,115767,115646,0,39306,0,38070,4300,0,1658,0,784,39200,120000,0
